"idx","level_1","level_2","level_3","level_4","level_5"
683,"08019305079","08019305","080193","08","09"
684,"08019305080","08019305","080193","08","09"
685,"08019305081","08019305","080193","08","09"
686,"08019305082","08019305","080193","08","09"
687,"08019305083","08019305","080193","08","09"
688,"08019305084","08019305","080193","08","09"
689,"08019305085","08019305","080193","08","09"
690,"08019305086","08019305","080193","08","09"
691,"08019305087","08019305","080193","08","09"
692,"08019305088","08019305","080193","08","09"
693,"08019305089","08019305","080193","08","09"
694,"08019305090","08019305","080193","08","09"
695,"08019305091","08019305","080193","08","09"
696,"08019305092","08019305","080193","08","09"
697,"08019305093","08019305","080193","08","09"
698,"08019305094","08019305","080193","08","09"
699,"08019305095","08019305","080193","08","09"
700,"08019305096","08019305","080193","08","09"
701,"08019305097","08019305","080193","08","09"
702,"08019305098","08019305","080193","08","09"
703,"08019306001","08019306","080193","08","09"
704,"08019306002","08019306","080193","08","09"
705,"08019306003","08019306","080193","08","09"
706,"08019306004","08019306","080193","08","09"
707,"08019306006","08019306","080193","08","09"
708,"08019306007","08019306","080193","08","09"
709,"08019306008","08019306","080193","08","09"
710,"08019306009","08019306","080193","08","09"
711,"08019306010","08019306","080193","08","09"
712,"08019306011","08019306","080193","08","09"
713,"08019306012","08019306","080193","08","09"
714,"08019306013","08019306","080193","08","09"
715,"08019306014","08019306","080193","08","09"
716,"08019306015","08019306","080193","08","09"
717,"08019306016","08019306","080193","08","09"
718,"08019306017","08019306","080193","08","09"
719,"08019306018","08019306","080193","08","09"
720,"08019306019","08019306","080193","08","09"
721,"08019306020","08019306","080193","08","09"
722,"08019306021","08019306","080193","08","09"
723,"08019306022","08019306","080193","08","09"
724,"08019306023","08019306","080193","08","09"
725,"08019306024","08019306","080193","08","09"
726,"08019306025","08019306","080193","08","09"
727,"08019306026","08019306","080193","08","09"
728,"08019306027","08019306","080193","08","09"
729,"08019306028","08019306","080193","08","09"
730,"08019306029","08019306","080193","08","09"
731,"08019306030","08019306","080193","08","09"
732,"08019306031","08019306","080193","08","09"
733,"08019306032","08019306","080193","08","09"
734,"08019306033","08019306","080193","08","09"
735,"08019306034","08019306","080193","08","09"
736,"08019306035","08019306","080193","08","09"
737,"08019306036","08019306","080193","08","09"
738,"08019306037","08019306","080193","08","09"
739,"08019306038","08019306","080193","08","09"
740,"08019306039","08019306","080193","08","09"
741,"08019306040","08019306","080193","08","09"
742,"08019306041","08019306","080193","08","09"
743,"08019306042","08019306","080193","08","09"
744,"08019306043","08019306","080193","08","09"
745,"08019306044","08019306","080193","08","09"
746,"08019306045","08019306","080193","08","09"
747,"08019306046","08019306","080193","08","09"
748,"08019306047","08019306","080193","08","09"
749,"08019306048","08019306","080193","08","09"
750,"08019306049","08019306","080193","08","09"
751,"08019306050","08019306","080193","08","09"
752,"08019306051","08019306","080193","08","09"
753,"08019306052","08019306","080193","08","09"
754,"08019306053","08019306","080193","08","09"
755,"08019306054","08019306","080193","08","09"
756,"08019306055","08019306","080193","08","09"
757,"08019306056","08019306","080193","08","09"
758,"08019306057","08019306","080193","08","09"
759,"08019306058","08019306","080193","08","09"
760,"08019306059","08019306","080193","08","09"
761,"08019306060","08019306","080193","08","09"
762,"08019306061","08019306","080193","08","09"
763,"08019306062","08019306","080193","08","09"
764,"08019306063","08019306","080193","08","09"
765,"08019306064","08019306","080193","08","09"
766,"08019306065","08019306","080193","08","09"
767,"08019306066","08019306","080193","08","09"
768,"08019306067","08019306","080193","08","09"
769,"08019306068","08019306","080193","08","09"
770,"08019306069","08019306","080193","08","09"
771,"08019306070","08019306","080193","08","09"
772,"08019306071","08019306","080193","08","09"
773,"08019306072","08019306","080193","08","09"
774,"08019306073","08019306","080193","08","09"
775,"08019306074","08019306","080193","08","09"
776,"08019306075","08019306","080193","08","09"
777,"08019306076","08019306","080193","08","09"
778,"08019306077","08019306","080193","08","09"
779,"08019306078","08019306","080193","08","09"
780,"08019306079","08019306","080193","08","09"
781,"08019306080","08019306","080193","08","09"
782,"08019306081","08019306","080193","08","09"
783,"08019306082","08019306","080193","08","09"
784,"08019306083","08019306","080193","08","09"
785,"08019306084","08019306","080193","08","09"
786,"08019306085","08019306","080193","08","09"
787,"08019306086","08019306","080193","08","09"
788,"08019306087","08019306","080193","08","09"
789,"08019306088","08019306","080193","08","09"
790,"08019307001","08019307","080193","08","09"
791,"08019307002","08019307","080193","08","09"
792,"08019307003","08019307","080193","08","09"
793,"08019307004","08019307","080193","08","09"
794,"08019307005","08019307","080193","08","09"
795,"08019307006","08019307","080193","08","09"
796,"08019307007","08019307","080193","08","09"
797,"08019307008","08019307","080193","08","09"
798,"08019307009","08019307","080193","08","09"
799,"08019307010","08019307","080193","08","09"
800,"08019307011","08019307","080193","08","09"
801,"08019307012","08019307","080193","08","09"
802,"08019307013","08019307","080193","08","09"
803,"08019307014","08019307","080193","08","09"
804,"08019307015","08019307","080193","08","09"
805,"08019307016","08019307","080193","08","09"
806,"08019307017","08019307","080193","08","09"
807,"08019307018","08019307","080193","08","09"
808,"08019307019","08019307","080193","08","09"
809,"08019307020","08019307","080193","08","09"
810,"08019307021","08019307","080193","08","09"
811,"08019307022","08019307","080193","08","09"
812,"08019307023","08019307","080193","08","09"
813,"08019307024","08019307","080193","08","09"
814,"08019307025","08019307","080193","08","09"
815,"08019307026","08019307","080193","08","09"
816,"08019307027","08019307","080193","08","09"
817,"08019307028","08019307","080193","08","09"
818,"08019307029","08019307","080193","08","09"
819,"08019307030","08019307","080193","08","09"
820,"08019307031","08019307","080193","08","09"
821,"08019307032","08019307","080193","08","09"
822,"08019307033","08019307","080193","08","09"
823,"08019307034","08019307","080193","08","09"
824,"08019307035","08019307","080193","08","09"
825,"08019307036","08019307","080193","08","09"
826,"08019307037","08019307","080193","08","09"
827,"08019307038","08019307","080193","08","09"
828,"08019307039","08019307","080193","08","09"
829,"08019307040","08019307","080193","08","09"
830,"08019307041","08019307","080193","08","09"
831,"08019307042","08019307","080193","08","09"
832,"08019307043","08019307","080193","08","09"
833,"08019307044","08019307","080193","08","09"
834,"08019307045","08019307","080193","08","09"
835,"08019307046","08019307","080193","08","09"
836,"08019307047","08019307","080193","08","09"
837,"08019307048","08019307","080193","08","09"
838,"08019307049","08019307","080193","08","09"
839,"08019307050","08019307","080193","08","09"
840,"08019307051","08019307","080193","08","09"
841,"08019307052","08019307","080193","08","09"
842,"08019307053","08019307","080193","08","09"
843,"08019307054","08019307","080193","08","09"
844,"08019307055","08019307","080193","08","09"
845,"08019307056","08019307","080193","08","09"
846,"08019307057","08019307","080193","08","09"
847,"08019307058","08019307","080193","08","09"
848,"08019307059","08019307","080193","08","09"
849,"08019307060","08019307","080193","08","09"
850,"08019307061","08019307","080193","08","09"
851,"08019307062","08019307","080193","08","09"
852,"08019307063","08019307","080193","08","09"
853,"08019307064","08019307","080193","08","09"
854,"08019307065","08019307","080193","08","09"
855,"08019307066","08019307","080193","08","09"
856,"08019307067","08019307","080193","08","09"
857,"08019307068","08019307","080193","08","09"
858,"08019307069","08019307","080193","08","09"
859,"08019307070","08019307","080193","08","09"
860,"08019307071","08019307","080193","08","09"
861,"08019307072","08019307","080193","08","09"
862,"08019307073","08019307","080193","08","09"
863,"08019307074","08019307","080193","08","09"
864,"08019307075","08019307","080193","08","09"
865,"08019307076","08019307","080193","08","09"
866,"08019307077","08019307","080193","08","09"
867,"08019307078","08019307","080193","08","09"
868,"08019307079","08019307","080193","08","09"
869,"08019307080","08019307","080193","08","09"
870,"08019307081","08019307","080193","08","09"
871,"08019307082","08019307","080193","08","09"
872,"08019307083","08019307","080193","08","09"
873,"08019307084","08019307","080193","08","09"
874,"08019307085","08019307","080193","08","09"
875,"08019307086","08019307","080193","08","09"
876,"08019307087","08019307","080193","08","09"
877,"08019307088","08019307","080193","08","09"
878,"08019307089","08019307","080193","08","09"
879,"08019307090","08019307","080193","08","09"
880,"08019307091","08019307","080193","08","09"
881,"08019307092","08019307","080193","08","09"
882,"08019307093","08019307","080193","08","09"
883,"08019307094","08019307","080193","08","09"
884,"08019307095","08019307","080193","08","09"
885,"08019307096","08019307","080193","08","09"
886,"08019307097","08019307","080193","08","09"
887,"08019307098","08019307","080193","08","09"
888,"08019307099","08019307","080193","08","09"
889,"08019307100","08019307","080193","08","09"
890,"08019307101","08019307","080193","08","09"
891,"08019307102","08019307","080193","08","09"
892,"08019307103","08019307","080193","08","09"
893,"08019307104","08019307","080193","08","09"
894,"08019307105","08019307","080193","08","09"
895,"08019307106","08019307","080193","08","09"
896,"08019307107","08019307","080193","08","09"
897,"08019307108","08019307","080193","08","09"
898,"08019307109","08019307","080193","08","09"
899,"08019307110","08019307","080193","08","09"
900,"08019307111","08019307","080193","08","09"
901,"08019307112","08019307","080193","08","09"
902,"08019307113","08019307","080193","08","09"
903,"08019307114","08019307","080193","08","09"
904,"08019307115","08019307","080193","08","09"
905,"08019307116","08019307","080193","08","09"
906,"08019307117","08019307","080193","08","09"
907,"08019307118","08019307","080193","08","09"
908,"08019307119","08019307","080193","08","09"
909,"08019307120","08019307","080193","08","09"
910,"08019307121","08019307","080193","08","09"
911,"08019307122","08019307","080193","08","09"
912,"08019307123","08019307","080193","08","09"
913,"08019308001","08019308","080193","08","09"
914,"08019308002","08019308","080193","08","09"
915,"08019308003","08019308","080193","08","09"
916,"08019308004","08019308","080193","08","09"
917,"08019308005","08019308","080193","08","09"
918,"08019308006","08019308","080193","08","09"
919,"08019308007","08019308","080193","08","09"
920,"08019308008","08019308","080193","08","09"
921,"08019308009","08019308","080193","08","09"
922,"08019308010","08019308","080193","08","09"
923,"08019308011","08019308","080193","08","09"
924,"08019308012","08019308","080193","08","09"
925,"08019308013","08019308","080193","08","09"
926,"08019308014","08019308","080193","08","09"
927,"08019308015","08019308","080193","08","09"
928,"08019308016","08019308","080193","08","09"
929,"08019308017","08019308","080193","08","09"
930,"08019308018","08019308","080193","08","09"
931,"08019308019","08019308","080193","08","09"
932,"08019308020","08019308","080193","08","09"
933,"08019308021","08019308","080193","08","09"
934,"08019308022","08019308","080193","08","09"
935,"08019308023","08019308","080193","08","09"
936,"08019308024","08019308","080193","08","09"
937,"08019308025","08019308","080193","08","09"
938,"08019308026","08019308","080193","08","09"
939,"08019308027","08019308","080193","08","09"
